Site,year,Experiment,plotID,treatment,Replicate,block,Row,Column,Accession,Code_ID,Variety_ID,plant.height,tassel.height,ear.height,anthesis,silking,anthesis.silking.interval,grain.number,grain.yield,grain.weight
Murony,2013,Mur13W,400830,watered,1,35,11,20,EZ35_H,3127,EZ35,258,NA,135,63.401277574,66.243252045,-2.841974471,3355.7966250274,8.7174035509,259.7715095677
Murony,2013,Mur13W,400831,watered,1,35,11,21,EZ48_H,3132,EZ48,268,NA,153,66.243252045,74.1427977433,-7.8995456983,3124.5621409556,7.9346162932,253.9433026223
Murony,2013,Mur13W,400811,watered,1,11,12,1,W153R_H,3131,W153R,288,NA,138,63.401277574,64.8642032369,-1.4629256629,3683.9478445318,8.4042886478,228.1326718639
Murony,2013,Mur13W,400851,watered,1,12,12,2,F252_H,3153,F252,268,NA,135,56.2409360064,59.2242133829,-2.9832773765,1972.3865877712,4.269748678,216.4762579731
Murony,2013,Mur13W,400850,watered,1,12,12,3,B107_H,3053,B107,268,NA,148,63.401277574,64.8642032369,-1.4629256629,3022.0731155311,8.0769412492,267.2649184975
Murony,2013,Mur13W,400849,watered,1,12,12,4,HMV5347_H,3158,HMV5347,268,NA,135,61.9461105814,63.401277574,-1.4551669926,2931.2845197322,6.7604354068,230.6304748405
Murony,2013,Mur13W,400848,watered,1,12,12,5,C103_H,3106,C103,273,NA,133,70.9031411312,74.1427977433,-3.2396566121,3446.8263976461,8.7529847898,253.9433026223
Murony,2013,Mur13W,400847,watered,1,12,12,6,PHG39_H,3039,PHG39,288,NA,145,67.7330179755,67.7330179755,0,3962.4580763821,10.425303022,263.1019135365
Murony,2013,Mur13W,400846,watered,1,12,12,7,EP2008-18_H,3035,EP2008-18,278,NA,108,63.401277574,66.243252045,-2.841974471,3407.8104817655,8.8241472678,258.9389085755
Murony,2013,Mur13W,400845,watered,1,24,12,8,HMV5325_H,3058,HMV5325,283,NA,138,61.9461105814,63.401277574,-1.4551669926,3464.2360223756,8.6818223119,250.6128986534
Murony,2013,Mur13W,400844,watered,1,24,12,9,UH_P060_H,3240,UH_P060,248,NA,143,56.2409360064,59.2242133829,-2.9832773765,2473.3637747336,6.0132293881,243.1194897236
Murony,2013,Mur13W,400843,watered,1,24,12,10,PHW65_H,3233,PHW65,253,NA,138,69.2778139489,67.7330179755,1.5447959734,3390.7804399608,8.6106598339,253.9433026223
Murony,2013,Mur13W,400842,watered,1,24,12,11,EC334_H,3119,EC334,238,NA,133,63.401277574,64.8642032369,-1.4629256629,3091.1680911681,7.7211288593,249.7802976612
Murony,2013,Mur13W,400841,watered,1,24,12,12,F7025_H,3049,F7025,255,NA,108,63.401277574,66.243252045,-2.841974471,1858.0453363062,4.6255610678,248.947696669
Murony,2013,Mur13W,400840,watered,1,24,12,13,LH59_H,3172,LH59,228,NA,113,66.243252045,67.7330179755,-1.4897659305,2752.1920725804,7.0806665576,257.2737065911
Murony,2013,Mur13W,400839,watered,1,24,12,14,B73_H_check,3901,B73,248,NA,113,63.401277574,66.243252045,-2.841974471,3394.8118158645,8.0555925058,237.2912827782
Murony,2013,Mur13W,400838,watered,1,36,12,15,LH93_H,3100,LH93,253,NA,143,67.7330179755,69.2778139489,-1.5447959734,4152.6984989883,9.7848407203,235.6260807938
Murony,2013,Mur13W,400837,watered,1,36,12,16,Lo1187_H,3191,Lo1187,258,NA,143,66.243252045,66.243252045,0,3768.9933523267,9.0376347017,239.7890857548
Murony,2013,Mur13W,400836,watered,1,36,12,17,EC151_H,3115,EC151,238,NA,128,63.401277574,69.2778139489,-5.8765363749,2171.4960739351,4.4476548729,204.8198440822
Murony,2013,Mur13W,400835,watered,1,36,12,18,DK4676A_H,3097,DK4676A,248,NA,125,60.5685845381,63.401277574,-2.8326930359,2275.8306781975,6.404623017,281.419135365
Murony,2013,Mur13W,400834,watered,1,36,12,19,PHG50_H,3224,PHG50,248,NA,118,60.5685845381,63.401277574,-2.8326930359,3342.4908424908,7.7922913373,233.1282778172
Murony,2013,Mur13W,400833,watered,1,36,12,20,PHK29_H,3229,PHK29,268,NA,139,66.243252045,67.7330179755,-1.4897659305,3832.3683484974,9.8915844373,258.1063075833
Murony,2013,Mur13W,400832,watered,1,36,12,21,PHT77_H,3231,PHT77,253,NA,120,64.8642032369,66.243252045,-1.379048808,3139.7174254317,7.6855476203,244.784691708
Murony,2013,Mur13W,400852,watered,1,12,13,1,N6_H,3064,N6,283,NA,138,60.5685845381,67.7330179755,-7.1644334375,1982.4311490978,5.9420669102,299.7363571935
Murony,2013,Mur13W,400854,watered,2,1,13,2,Lo1282_H,3204,Lo1282,293,NA,143,69.2778139489,70.9031411312,-1.6253271823,4120.8791208791,11.5646800259,280.6362352941
Murony,2013,Mur13W,400855,watered,2,1,13,3,F04702_H,3137,F04702,263,NA,153,63.401277574,66.243252045,-2.841974471,2037.8988350519,4.7829232206,234.6987563025
Murony,2013,Mur13W,400856,watered,2,1,13,4,UH_P024_H,3239,UH_P024,265,NA,118,56.2409360064,59.2242133829,-2.9832773765,3692.6396149697,9.5301529843,258.0851092437
Murony,2013,Mur13W,400857,watered,2,1,13,5,LH123Ht_H,3170,LH123Ht,255,NA,158,67.7330179755,70.9031411312,-3.1701231556,3482.7377347062,7.3885455721,212.1476302521
Murony,2013,Mur13W,400858,watered,2,1,13,6,EC151_H,3115,EC151,238,NA,123,63.401277574,67.7330179755,-4.3317404015,2615.6793398173,5.0684708755,193.7726386555
Murony,2013,Mur13W,400859,watered,2,1,13,7,Lo1172_H,3189,Lo1172,278,NA,138,64.8642032369,67.7330179755,-2.8688147386,3844.8549086847,10.5652632335,274.7896470588
Murony,2013,Mur13W,400860,watered,2,13,13,8,Lo1284_H,3205,Lo1284,275,NA,120,63.401277574,67.7330179755,-4.3317404015,3705.5068700638,9.7800071824,263.931697479
Murony,2013,Mur13W,400861,watered,2,13,13,9,Pa91_H,3089,Pa91,280,NA,165,69.2778139489,70.9031411312,-1.6253271823,3577.1824909205,9.3516856999,261.4260168067
Murony,2013,Mur13W,400862,watered,2,13,13,10,B84_H,3009,B84,275,NA,148,63.401277574,67.7330179755,-4.3317404015,3377.446925834,8.7448969331,258.9203361345
Murony,2013,Mur13W,400863,watered,2,13,13,11,B107_H,3053,B107,278,NA,148,63.401277574,66.243252045,-2.841974471,2484.296158995,6.8888371759,277.2953277311
Murony,2013,Mur13W,400864,watered,2,13,13,12,B110_H,3105,B110,265,NA,130,63.401277574,69.2778139489,-5.8765363749,3050.540028032,7.9239474251,259.7555630252
Murony,2013,Mur13W,400865,watered,2,13,13,13,EZ11A_H,3020,EZ11A,270,NA,123,66.243252045,67.7330179755,-1.4897659305,3201.6481527882,8.2094950801,256.4146554622
Murony,2013,Mur13W,400866,watered,2,13,13,14,A310_H,3008,A310,275,NA,148,61.9461105814,63.401277574,-1.4551669926,NA,NA,NA
Murony,2013,Mur13W,400867,watered,2,25,13,15,B73_H,3001,B73,268,NA,140,63.401277574,64.8642032369,-1.4629256629,3379.0498906778,8.495042735,251.4032941176
Murony,2013,Mur13W,400868,watered,2,25,13,16,N25_H,3052,N25,268,NA,128,64.8642032369,67.7330179755,-2.8688147386,2501.2148757968,6.2463549522,249.7328403361
Murony,2013,Mur13W,400869,watered,2,25,13,17,EZ42_H,3130,EZ42,265,NA,138,63.401277574,69.2778139489,-5.8765363749,2533.0851943755,5.2469381599,207.1362689076
Murony,2013,Mur13W,400870,watered,2,25,13,18,F838_H,3028,F838,268,NA,160,67.7330179755,69.2778139489,-1.5447959734,3944.7731755424,8.9947511312,228.0169411765
Murony,2013,Mur13W,400871,watered,2,25,13,19,UH_S025_H,3249,UH_S025,263,NA,123,60.5685845381,64.8642032369,-4.2956186989,3920.3221021403,7.9239474251,202.124907563
Murony,2013,Mur13W,400872,watered,2,25,13,20,EC136_H,3087,EC136,243,NA,123,59.2242133829,60.5685845381,-1.3443711552,2950.0964984836,7.6383997702,258.9203361345
Murony,2013,Mur13W,400873,watered,2,25,13,21,F7028_H,3015,F7028,238,NA,128,63.401277574,66.243252045,-2.841974471,3378.2642478295,7.138691374,211.3124033613
Murony,2013,Mur13W,400853,watered,2,1,14,1,HMV5343_H,3157,HMV5343,258,NA,133,57.7285289574,60.5685845381,-2.8400555806,3899.1827312995,8.9233642175,228.8521680672
Murony,2013,Mur13W,400893,watered,2,2,14,2,B14a_H,3258,B14a,273,NA,133,63.401277574,67.7330179755,-4.3317404015,3326.6799733866,9.2802987862,278.9657815126
Murony,2013,Mur13W,400892,watered,2,2,14,3,A347_H,3013,A347,268,NA,140,60.5685845381,66.243252045,-5.6746675069,2314.8148148148,5.1041643324,220.4998991597
Murony,2013,Mur13W,400891,watered,2,2,14,4,HMV5409_H,3159,HMV5409,243,NA,123,63.401277574,63.401277574,0,2523.5232950367,7.1029979171,281.4714621849
Murony,2013,Mur13W,400890,watered,2,2,14,5,ML606_H,3080,ML606,265,NA,138,60.5685845381,64.8642032369,-4.2956186989,2904.9500348594,8.0310277957,276.4601008403
Murony,2013,Mur13W,400889,watered,2,2,14,6,Lo1203_H,3193,Lo1203,285,NA,155,66.243252045,66.243252045,0,4213.314072469,9.9941679236,237.2044369748
Murony,2013,Mur13W,400888,watered,2,2,14,7,Lo1261_H,3198,Lo1261,275,NA,153,64.8642032369,67.7330179755,-2.8688147386,4042.504042504,9.9941679236,247.2271596639
Murony,2013,Mur13W,400887,watered,2,14,14,8,F252_H,3153,F252,268,NA,123,57.7285289574,60.5685845381,-2.8400555806,2242.3710636638,4.925697048,219.6646722689
Murony,2013,Mur13W,400886,watered,2,14,14,9,Lo1273_H,3201,Lo1273,248,NA,138,63.401277574,66.243252045,-2.841974471,3054.3363876697,8.495042735,278.1305546218
Murony,2013,Mur13W,400885,watered,2,14,14,10,W64A_H,3004,W64A,248,NA,123,61.9461105814,63.401277574,-1.4551669926,3391.9072380611,8.1024147095,238.8748907563
Murony,2013,Mur13W,400884,watered,2,14,14,11,I261_H,3167,I261,265,NA,145,67.7330179755,69.2778139489,-1.5447959734,2989.8280848851,6.5675960641,219.6646722689
Murony,2013,Mur13W,400883,watered,2,14,14,12,PHK76_H,3091,PHK76,253,NA,138,64.8642032369,66.243252045,-1.379048808,3037.1445465785,8.0667212526,265.6021512605
Murony,2013,Mur13W,400882,watered,2,14,14,13,LAN496_H,3034,LAN496,253,NA,133,64.8642032369,67.7330179755,-2.8688147386,1594.8222469962,3.6764260576,230.5226218487
Murony,2013,Mur13W,400881,watered,2,14,14,14,LH93_H,3100,LH93,253,NA,143,64.8642032369,67.7330179755,-2.8688147386,NA,NA,NA
Murony,2013,Mur13W,400880,watered,2,26,14,15,LH145_H,3060,LH145,248,NA,133,60.5685845381,64.8642032369,-4.2956186989,2691.2725874664,6.4962091503,241.3805714286
Murony,2013,Mur13W,400879,watered,2,26,14,16,HMV5301_H,3156,HMV5301,268,NA,138,60.5685845381,63.401277574,-2.8326930359,2632.4786324786,8.245188537,313.2100840336
Murony,2013,Mur13W,400878,watered,2,26,14,17,F748_H,3054,F748,258,NA,130,64.8642032369,66.243252045,-1.379048808,3227.2325375774,7.8168670545,242.2157983193
Murony,2013,Mur13W,400877,watered,2,26,14,18,Pa36_H,3208,Pa36,238,NA,133,60.5685845381,63.401277574,-2.8326930359,1675.5148913739,3.1767176614,189.5965042017
Murony,2013,Mur13W,400876,watered,2,26,14,19,F618_H,3141,F618,253,NA,133,60.5685845381,63.401277574,-2.8326930359,3205.1282051282,8.3522689076,260.590789916
Murony,2013,Mur13W,400875,watered,2,26,14,20,PB116_H,3062,PB116,240,NA,133,63.401277574,66.243252045,-2.841974471,2025.9575815131,4.5687624794,225.5112605042
Murony,2013,Mur13W,400874,watered,2,26,14,21,PB98TR_H,3061,PB98TR,265,NA,130,64.8642032369,64.8642032369,0,2407.6080414109,5.7109530992,237.2044369748
Murony,2013,Mur13W,400894,watered,2,2,15,1,11430_H,3101,11430,263,NA,130,60.5685845381,63.401277574,-2.8326930359,2794.2143326759,6.0678876679,217.1589915966
Murony,2013,Mur13W,400896,watered,2,3,15,2,PHG80_H,3226,PHG80,273,NA,155,66.243252045,66.243252045,0,3692.1820010055,8.3879623644,227.1817142857
Murony,2013,Mur13W,400897,watered,2,3,15,3,HMV5502_H,3160,HMV5502,285,NA,178,64.8642032369,67.7330179755,-2.8688147386,3234.8053181387,7.7811735976,240.5453445378
Murony,2013,Mur13W,400898,watered,2,3,15,4,EZ40_H,3044,EZ40,268,NA,155,64.8642032369,67.7330179755,-2.8688147386,2864.3200686211,6.6746764347,233.028302521
Murony,2013,Mur13W,400899,watered,2,3,15,5,Lo1056_H,3179,Lo1056,248,NA,138,69.2778139489,70.9031411312,-1.6253271823,2542.2671408073,5.8180334698,228.8521680672
Murony,2013,Mur13W,400900,watered,2,3,15,6,B105_H,3012,B105,278,NA,133,60.5685845381,64.8642032369,-4.2956186989,3415.626092206,7.674093227,224.6760336134
Murony,2013,Mur13W,400901,watered,2,3,15,7,Lo1301_H,3209,Lo1301,273,NA,128,64.8642032369,66.243252045,-1.379048808,4418.3688251485,10.8865043453,246.3919327731
Murony,2013,Mur13W,400902,watered,2,15,15,8,EZ47_H,3006,EZ47,278,NA,140,63.401277574,66.243252045,-2.841974471,3533.5689045936,8.3522689076,236.369210084
Murony,2013,Mur13W,400903,watered,2,15,15,9,Lo1199_H,3192,Lo1199,270,NA,148,66.243252045,67.7330179755,-1.4897659305,3593.6285936286,9.2446053293,257.2498823529
Murony,2013,Mur13W,400904,watered,2,15,15,10,LH65_H,3174,LH65,258,NA,128,66.243252045,69.2778139489,-3.0345619039,3639.3713813069,9.4230726137,258.9203361345
Murony,2013,Mur13W,400905,watered,2,15,15,11,W182E_H,3253,W182E,245,NA,133,56.2409360064,59.2242133829,-2.9832773765,2150.7178369924,5.496792358,255.5794285714
Murony,2013,Mur13W,400906,watered,2,15,15,12,Lo1187_H,3191,Lo1187,258,NA,145,63.401277574,67.7330179755,-4.3317404015,3293.86375898,8.2808819938,251.4032941176
Murony,2013,Mur13W,400907,watered,2,15,15,13,IDT_H,3169,IDT,263,NA,115,64.8642032369,67.7330179755,-2.8688147386,2986.1442904921,8.0310277957,268.9430588235
Murony,2013,Mur13W,400908,watered,2,15,15,14,F816_H,3264,F816,253,NA,115,60.5685845381,63.401277574,-2.8326930359,2698.3344291037,7.0316110034,260.590789916
Murony,2013,Mur13W,400909,watered,2,27,15,15,Lp5_H,3069,Lp5,258,NA,123,59.2242133829,63.401277574,-4.1770641911,3170.664460987,8.2094950801,258.9203361345
Murony,2013,Mur13W,400910,watered,2,27,15,16,PHJ40_H,3228,PHJ40,253,NA,118,59.2242133829,60.5685845381,-1.3443711552,2521.6329564156,6.7817568053,268.9430588235
Murony,2013,Mur13W,400911,watered,2,27,15,17,PHV63_H,3232,PHV63,263,NA,138,66.243252045,69.2778139489,-3.0345619039,4046.190216403,9.5301529843,235.5339831933
Murony,2013,Mur13W,400912,watered,2,27,15,18,F1890_H,3016,F1890,263,NA,140,60.5685845381,64.8642032369,-4.2956186989,3071.1727959434,8.3879623644,273.1191932773
Murony,2013,Mur13W,400913,watered,2,27,15,19,B104_H,3029,B104,258,NA,125,63.401277574,67.7330179755,-4.3317404015,3403.4495112339,9.4944595274,278.9657815126
Murony,2013,Mur13W,400914,watered,2,27,15,20,Lo1280_H,3203,Lo1280,273,NA,123,67.7330179755,69.2778139489,-1.5447959734,3125.2219617871,9.4230726137,301.516907563
Murony,2013,Mur13W,400915,watered,2,27,15,21,LH82_H,3072,LH82,245,NA,118,63.401277574,67.7330179755,-4.3317404015,3514.5035145035,7.6027063133,216.3237647059
Murony,2013,Mur13W,400895,watered,2,3,16,1,B98_H,3079,B98,293,NA,138,63.401277574,70.9031411312,-7.5018635572,3608.4224825947,9.1018315018,252.2385210084
Murony,2013,Mur13W,400935,watered,2,4,16,2,EP2008-22_H,3121,EP2008-22,255,NA,120,60.5685845381,63.401277574,-2.8326930359,2541.0025410025,6.2820484091,247.2271596639
Murony,2013,Mur13W,400934,watered,2,4,16,3,H99_H,3155,H99,255,NA,108,63.401277574,66.243252045,-2.841974471,3322.1587991906,7.8525605114,236.369210084
Murony,2013,Mur13W,400933,watered,2,4,16,4,MS153_H,3007,MS153,258,NA,143,60.5685845381,64.8642032369,-4.2956186989,2103.2607239504,5.6038727286,266.4373781513
Murony,2013,Mur13W,400932,watered,2,4,16,5,EP51_H,3076,EP51,248,NA,120,60.5685845381,64.8642032369,-4.2956186989,2890.8999497235,6.5675960641,227.1817142857
Murony,2013,Mur13W,400931,watered,2,4,16,6,UH_P128_H,3075,UH_P128,265,NA,120,60.5685845381,63.401277574,-2.8326930359,2773.7962520571,7.4599324858,268.9430588235
Murony,2013,Mur13W,400930,watered,2,4,16,7,EZ37_H,3021,EZ37,268,NA,148,63.401277574,64.8642032369,-1.4629256629,2763.7033625058,7.7097866839,278.9657815126
Murony,2013,Mur13W,400929,watered,2,16,16,8,NC358_H,3099,NC358,275,NA,148,66.243252045,69.2778139489,-3.0345619039,4191.6363755444,9.1375249587,217.9942184874
Murony,2013,Mur13W,400928,watered,2,16,16,9,EC169_H,3116,EC169,243,NA,118,60.5685845381,63.401277574,-2.8326930359,2343.059239611,5.6752596423,242.2157983193
Murony,2013,Mur13W,400927,watered,2,16,16,10,DKIBO2_H,3112,DKIBO2,253,NA,108,60.5685845381,63.401277574,-2.8326930359,2162.6521626522,5.9608072973,275.6248739496
Murony,2013,Mur13W,400926,watered,2,16,16,11,I238_H,3165,I238,263,NA,140,67.7330179755,69.2778139489,-1.5447959734,3502.8723553314,7.138691374,203.7953613445
Murony,2013,Mur13W,400925,watered,2,16,16,12,B113_H,3059,B113,248,NA,118,63.401277574,67.7330179755,-4.3317404015,3089.2801977139,6.4248222366,207.9714957983
Murony,2013,Mur13W,400924,watered,2,16,16,13,I242_H,3166,I242,258,NA,153,67.7330179755,70.9031411312,-3.1701231556,2084.6362309777,4.9970839618,239.7101176471
Murony,2013,Mur13W,400923,watered,2,16,16,14,Oh43_H,3003,Oh43,258,NA,130,63.401277574,66.243252045,-2.841974471,2500.1453572882,6.1392745816,245.5567058824
Murony,2013,Mur13W,400922,watered,2,28,16,15,CR1Ht_H,3107,CR1Ht,250,NA,135,60.5685845381,63.401277574,-2.8326930359,2607.9995868516,7.2100782877,276.4601008403
Murony,2013,Mur13W,400921,watered,2,28,16,16,F98902_H,3084,F98902,288,NA,148,60.5685845381,63.401277574,-2.8326930359,3043.253043253,8.3879623644,275.6248739496
Murony,2013,Mur13W,400920,watered,2,28,16,17,W117_H,3252,W117,243,NA,138,59.2242133829,63.401277574,-4.1770641911,2636.2526362526,6.7817568053,257.2498823529
Murony,2013,Mur13W,400919,watered,2,28,16,18,F894_H,3010,F894,283,NA,158,64.8642032369,67.7330179755,-2.8688147386,3518.5185185185,8.8162838469,250.5680672269
Murony,2013,Mur13W,400918,watered,2,28,16,19,EZ31_H,3126,EZ31,285,NA,138,63.401277574,67.7330179755,-4.3317404015,3201.6022115032,8.1024147095,253.0737478992
Murony,2013,Mur13W,400917,watered,2,28,16,20,Lo1253_H,3197,Lo1253,293,NA,153,64.8642032369,66.243252045,-1.379048808,3785.4806373325,10.2440221217,270.613512605
Murony,2013,Mur13W,400916,watered,2,28,16,21,EP67_H,3122,EP67,228,NA,123,59.2242133829,63.401277574,-4.1770641911,2680.2465826856,6.4248222366,239.7101176471
Murony,2013,Mur13W,400936,watered,2,4,17,1,Lo1242_H,3195,Lo1242,275,NA,118,67.7330179755,70.9031411312,-3.1701231556,4092.9336703985,9.7086202686,237.2044369748
Murony,2013,Mur13W,400938,watered,2,5,17,2,UH250_H,3026,UH250,258,NA,135,59.2242133829,61.9461105814,-2.7218971985,2692.4642309258,6.1392745816,228.0169411765
Murony,2013,Mur13W,400939,watered,2,5,17,3,Lo1038_H,3178,Lo1038,273,NA,143,69.2778139489,72.5235219063,-3.2457079574,4805.8439061899,11.6003734827,241.3805714286
Murony,2013,Mur13W,400940,watered,2,5,17,4,FP1_H,3151,FP1,275,NA,145,59.2242133829,64.8642032369,-5.6399898541,2938.971360024,6.9959175465,238.0396638655
Murony,2013,Mur13W,400941,watered,2,5,17,5,UH_S018_H,3247,UH_S018,273,NA,148,63.401277574,67.7330179755,-4.3317404015,3239.3466557168,7.6027063133,234.6987563025
Murony,2013,Mur13W,400942,watered,2,5,17,6,MS71_H,3096,MS71,258,NA,120,63.401277574,66.243252045,-2.841974471,2542.658456637,5.9251138404,233.028302521
Murony,2013,Mur13W,400943,watered,2,5,17,7,NS701_H,3218,NS701,278,NA,143,63.401277574,63.401277574,0,3267.2051020675,8.9233642175,273.1191932773
Murony,2013,Mur13W,400944,watered,2,17,17,8,PHZ51_H,3234,PHZ51,293,NA,158,66.243252045,69.2778139489,-3.0345619039,3769.0906543366,9.601539898,254.7442016807
Murony,2013,Mur13W,400945,watered,2,17,17,9,PHG83_H,3051,PHG83,278,NA,130,63.401277574,66.243252045,-2.841974471,3042.3954265014,7.674093227,252.2385210084
Murony,2013,Mur13W,400946,watered,2,17,17,10,LH39_H,3171,LH39,253,NA,128,60.5685845381,63.401277574,-2.8326930359,2670.9401709402,6.9602240896,260.590789916
Murony,2013,Mur13W,400947,watered,2,17,17,11,Lo1016_H,3175,Lo1016,270,NA,150,67.7330179755,70.9031411312,-3.1701231556,2949.7251719474,7.3171586583,248.0623865546
Murony,2013,Mur13W,400948,watered,2,17,17,12,SGI061_H,3256,SGI061,273,NA,153,63.401277574,66.243252045,-2.841974471,2969.9510831586,7.8882539683,265.6021512605
Murony,2013,Mur13W,400949,watered,2,17,17,13,Mo17_H,3046,Mo17,278,NA,153,66.243252045,69.2778139489,-3.0345619039,2934.0477101671,8.2094950801,279.8010084034
Murony,2013,Mur13W,400950,watered,2,17,17,14,PHG50_H,3224,PHG50,260,NA,118,59.2242133829,64.8642032369,-5.6399898541,3140.5954224746,7.8168670545,248.8976134454
Murony,2013,Mur13W,400951,watered,2,29,17,15,Lo1026_H,3176,Lo1026,275,NA,140,63.401277574,66.243252045,-2.841974471,3635.4463437797,8.7448969331,240.5453445378
Murony,2013,Mur13W,400952,watered,2,29,17,16,N16_H,3212,N16,268,NA,140,67.7330179755,70.9031411312,-3.1701231556,3342.9831816929,6.9245306328,207.1362689076
Murony,2013,Mur13W,400953,watered,2,29,17,17,F752_H,3146,F752,260,NA,148,66.243252045,69.2778139489,-3.0345619039,3361.0122578094,7.8882539683,234.6987563025
Murony,2013,Mur13W,400954,watered,2,29,17,18,HMV5405_H,3042,HMV5405,263,NA,128,60.5685845381,63.401277574,-2.8326930359,3351.523759687,9.601539898,286.4828235294
Murony,2013,Mur13W,400955,watered,2,29,17,19,Pa35_H,3266,Pa35,238,NA,130,59.2242133829,63.401277574,-4.1770641911,2283.1050228311,5.5681792717,243.8862521008
Murony,2013,Mur13W,400956,watered,2,29,17,20,W9_H,3047,W9,238,NA,118,60.5685845381,64.8642032369,-4.2956186989,2492.8774928775,5.2469381599,210.4771764706
Murony,2013,Mur13W,400957,watered,2,29,17,21,Lo1270_H,3200,Lo1270,248,NA,133,69.2778139489,70.9031411312,-1.6253271823,2755.8111670261,7.3885455721,268.1078319328
Murony,2013,Mur13W,400937,watered,2,5,18,1,PH207_H,3002,PH207,255,NA,143,59.2242133829,63.401277574,-4.1770641911,3353.0571992111,7.2814652015,217.1589915966
Murony,2013,Mur13W,400977,watered,2,6,18,2,Oh02_H,3025,Oh02,280,NA,145,67.7330179755,72.5235219063,-4.7905039308,2367.336899711,5.496792358,232.1930756303
Murony,2013,Mur13W,400976,watered,2,6,18,3,Mo15W_H,3211,Mo15W,283,NA,163,69.2778139489,74.1427977433,-4.8649837944,3082.1030821031,8.495042735,275.6248739496
Murony,2013,Mur13W,400975,watered,2,6,18,4,F1808_H,3022,F1808,283,NA,148,63.401277574,64.8642032369,-1.4629256629,2608.6728540716,7.1029979171,272.2839663866
Murony,2013,Mur13W,400974,watered,2,6,18,5,F908_H,3149,F908,288,NA,148,59.2242133829,63.401277574,-4.1770641911,2894.9545078577,7.4956259427,258.9203361345
